N,P,K,ph,temperature,humidity,rainfall,N_P_ratio,N_K_ratio,P_K_ratio,soil_health_score,zinc_deficiency,iron_deficiency,boron_deficiency,multiple_deficiency,any_deficiency,temperature_stress,moisture_stress
25.0,71.0,24.0,7.1877217,28.495388,60.448483,74.915596,0.3472222,1.0,2.84,0.561,1,0,0,0,1,0,0
52.0,71.0,16.0,7.0758862,27.742748,68.53997,71.786156,0.7222222,3.0588236,4.1764708,0.585,1,0,0,0,1,0,0
40.0,63.0,18.0,6.7444115,30.415884,67.66324,63.02473,0.625,2.1052632,3.3157895,0.572,0,0,0,0,0,0,0
20.0,60.0,25.0,6.726469,27.32542,69.09048,61.19251,0.32786885,0.7692308,2.3076923,0.556,0,0,0,0,0,0,0
48.0,61.0,21.0,6.628265,30.284966,61.69295,65.62859,0.7741935,2.1818182,2.7727273,0.586,0,0,0,0,0,0,0
49.0,68.0,22.0,7.127064,28.568407,61.532787,63.497265,0.71014494,2.1304348,2.9565217,0.589,1,0,0,0,1,0,0
48.0,62.0,15.0,7.5386314,25.365862,66.63797,65.81656,0.7619048,3.0,3.875,0.513,1,0,0,0,1,0,0
32.0,66.0,17.0,7.162358,34.946617,65.26774,70.14152,0.47761193,1.7777778,3.6666667,0.561,1,0,0,0,1,0,0
21.0,63.0,22.0,6.8594093,25.097374,67.72838,74.6165,0.328125,0.9130435,2.7391305,0.554,0,0,0,0,0,0,0
20.0,72.0,19.0,7.397191,32.476482,64.34849,65.82046,0.2739726,1.0,3.6,0.549,1,0,0,0,1,0,0
25.0,65.0,21.0,6.8802457,33.86351,68.59232,69.244644,0.37878788,1.1363636,2.9545455,0.558,0,0,0,0,0,0,0
41.0,78.0,21.0,6.581313,25.198578,60.373325,70.88787,0.51898736,1.8636364,3.5454545,0.578,0,0,0,0,0,0,0
53.0,67.0,17.0,7.2969723,31.776817,69.01853,61.46893,0.7794118,2.9444444,3.7222223,0.588,1,0,0,0,1,0,0
39.0,60.0,21.0,6.9729767,34.898148,63.599487,64.727974,0.6393443,1.7727273,2.7272727,0.575,0,0,0,0,0,0,0
25.0,76.0,17.0,7.2411485,31.741055,68.635254,62.306175,0.32467532,1.3888888,4.2222223,0.552,1,0,0,0,1,0,0
21.0,78.0,19.0,6.9200907,27.16159,66.76017,69.85112,0.2658228,1.05,3.9,0.55,0,0,0,0,0,0,0
57.0,60.0,17.0,7.504608,26.237732,67.885216,73.58664,0.93442625,3.1666667,3.3333333,0.53,1,0,0,0,1,0,0
56.0,75.0,15.0,7.152272,30.201572,60.06535,66.37171,0.7368421,3.5,4.6875,0.589,1,0,0,0,1,0,0
49.0,72.0,15.0,7.137005,31.558464,67.83564,74.869606,0.6712329,3.0625,4.5,0.58,1,0,0,0,1,0,0
24.0,80.0,19.0,6.8080416,29.678925,69.08546,65.66437,0.2962963,1.2,4.0,0.554,0,0,0,0,0,0,0
49.0,76.0,18.0,7.393632,27.053652,67.70175,60.469383,0.6363636,2.5789473,4.0,0.584,1,0,0,0,1,0,0
28.0,68.0,19.0,7.6995068,34.63881,61.38598,72.431694,0.4057971,1.4,3.4,0.48,1,0,0,0,1,0,0
55.0,78.0,21.0,6.602888,33.394386,62.936928,63.57446,0.6962025,2.5,3.5454545,0.595,0,0,0,0,0,0,0
50.0,64.0,25.0,6.7344475,28.840792,63.372307,70.25497,0.7692308,1.9230769,2.4615386,0.594,0,0,0,0,0,0,0
34.0,80.0,19.0,6.521218,31.493383,63.056366,71.48327,0.41975307,1.7,4.0,0.566,0,0,0,0,0,0,0
20.0,68.0,23.0,7.7073326,25.549606,63.954254,63.183052,0.28985506,0.8333333,2.8333333,0.474,1,0,0,0,1,0,0
55.0,67.0,16.0,6.596719,34.37329,69.693665,70.27185,0.8088235,3.235294,3.9411764,0.589,0,0,0,0,0,0,0
23.0,70.0,15.0,7.4036236,34.600826,63.11297,60.417904,0.32394367,1.4375,4.375,0.548,1,0,0,0,1,0,0
53.0,74.0,15.0,7.517097,29.434639,64.94329,72.178185,0.70666665,3.3125,4.625,0.521,1,0,0,0,1,0,0
26.0,67.0,16.0,7.176208,29.10713,67.90578,67.83346,0.38235295,1.5294118,3.9411764,0.552,1,0,0,0,1,0,0
33.0,80.0,22.0,6.5939617,28.57006,65.71766,70.08665,0.4074074,1.4347826,3.4782608,0.569,0,0,0,0,0,0,0
37.0,79.0,19.0,7.143943,27.543848,69.34786,69.40878,0.4625,1.85,3.95,0.57,1,0,0,0,1,0,0
33.0,75.0,21.0,6.690655,33.04688,68.93876,62.302784,0.43421054,1.5,3.409091,0.568,0,0,0,0,0,0,0
22.0,55.0,20.0,7.4235306,33.95309,69.961,61.163506,0.39285713,1.0476191,2.6190476,0.552,1,0,0,0,1,0,0
20.0,68.0,17.0,6.578715,30.11873,60.11681,71.729805,0.28985506,1.1111112,3.7777777,0.546,0,0,0,0,0,0,0
43.0,68.0,20.0,7.4974694,29.578127,66.17588,69.43896,0.6231884,2.047619,3.2380953,0.579,1,0,0,0,1,0,0
44.0,76.0,22.0,7.775306,27.26459,68.01233,68.91754,0.5714286,1.9130435,3.3043478,0.497,1,0,0,0,1,0,0
34.0,60.0,16.0,7.322555,31.357307,64.24992,63.85669,0.55737704,2.0,3.5294118,0.562,1,0,0,0,1,0,0
21.0,72.0,17.0,7.5805273,31.521048,66.557236,61.711113,0.28767124,1.1666666,4.0,0.478,1,0,0,0,1,0,0
25.0,68.0,19.0,7.10845,29.399828,64.255104,67.476776,0.36231884,1.25,3.4,0.555,1,0,0,0,1,0,0
41.0,62.0,15.0,7.3589745,29.384003,64.149284,65.24194,0.6507937,2.5625,3.875,0.57,1,0,0,0,1,0,0
28.0,65.0,23.0,7.405176,28.386866,61.88871,74.24459,0.42424244,1.1666666,2.7083333,0.564,1,0,0,0,1,0,0
35.0,64.0,15.0,6.500145,28.474422,63.536045,69.52744,0.53846157,2.1875,4.0,0.562,0,0,0,0,0,0,0
52.0,58.0,16.0,7.1674356,30.640957,61.145084,71.36948,0.88135594,3.0588236,3.4117646,0.585,1,0,0,0,1,0,0
58.0,75.0,25.0,7.2617917,25.255962,61.366695,68.64685,0.7631579,2.2307692,2.8846154,0.604,1,0,0,0,1,0,0
34.0,66.0,19.0,7.5866423,32.970306,60.18122,73.446785,0.5074627,1.7,3.3,0.497,1,0,0,0,1,0,0
52.0,70.0,16.0,7.534812,33.668552,66.60417,67.3252,0.73239434,3.0588236,4.117647,0.52,1,0,0,0,1,0,0
23.0,57.0,19.0,7.251001,32.839638,67.99804,73.404526,0.39655173,1.15,2.85,0.552,1,0,0,0,1,0,0
42.0,58.0,25.0,6.513621,27.458536,62.90021,69.46021,0.7118644,1.6153846,2.2307692,0.584,0,0,0,0,0,0,0
37.0,62.0,17.0,7.121255,25.685766,69.843544,74.62069,0.5873016,2.0555556,3.4444444,0.568,1,0,0,0,1,0,0
44.0,75.0,22.0,7.5745616,30.03284,64.148,71.21007,0.57894737,1.9130435,3.2608695,0.514,1,0,0,0,1,0,0
21.0,80.0,20.0,7.3508697,28.206673,68.27085,64.32887,0.25925925,1.0,3.8095238,0.551,1,0,0,0,1,0,0
56.0,76.0,16.0,7.513151,28.27266,61.18956,63.299007,0.72727275,3.2941177,4.470588,0.526,1,0,0,0,1,0,0
29.0,76.0,15.0,7.0256076,28.541723,64.20202,69.68862,0.37662336,1.8125,4.75,0.555,1,0,0,0,1,0,0
43.0,61.0,20.0,6.804254,26.87187,61.613674,63.51822,0.6935484,2.047619,2.9047618,0.579,0,0,0,0,0,0,0
55.0,60.0,15.0,7.163044,32.79767,68.77994,64.11411,0.90163934,3.4375,3.75,0.588,1,0,0,0,1,0,0
44.0,63.0,15.0,7.3389297,26.42333,64.51137,63.465466,0.6875,2.75,3.9375,0.574,1,0,0,0,1,0,0
29.0,67.0,21.0,6.6213236,29.791811,63.387894,63.021698,0.42647058,1.3181819,3.0454545,0.562,0,0,0,0,0,0,0
47.0,63.0,16.0,6.661871,27.440033,67.104645,72.5067,0.734375,2.764706,3.7058823,0.579,0,0,0,0,0,0,0
40.0,68.0,17.0,7.7331495,34.126297,65.14877,70.40795,0.5797101,2.2222223,3.7777777,0.489,1,0,0,0,1,0,0
58.0,61.0,15.0,7.4028916,30.949081,64.23364,62.787308,0.9354839,3.625,3.8125,0.591,1,0,0,0,1,0,0
41.0,74.0,18.0,6.5991473,28.757519,61.027016,73.37687,0.5466667,2.1578948,3.8947368,0.574,0,0,0,0,0,0,0
58.0,79.0,17.0,7.0417414,27.247665,66.101234,62.31842,0.725,3.2222223,4.388889,0.594,1,0,0,0,1,0,0
27.0,62.0,24.0,7.3538766,28.630054,66.77094,62.273735,0.42857143,1.08,2.48,0.564,1,0,0,0,1,0,0
27.0,60.0,17.0,7.0267954,26.417683,63.646984,64.42177,0.44262296,1.5,3.3333333,0.555,1,0,0,0,1,0,0
52.0,65.0,20.0,6.814301,32.81705,66.156654,68.83925,0.7878788,2.4761906,3.0952382,0.59,0,0,0,0,0,0,0
44.0,55.0,25.0,7.4216084,29.632105,65.9136,71.16332,0.78571427,1.6923077,2.1153846,0.586,1,0,0,0,1,0,0
21.0,62.0,24.0,6.847383,33.490772,62.733173,65.453285,0.33333334,0.84,2.48,0.556,0,0,0,0,0,0,0
60.0,59.0,22.0,7.1915226,31.868473,66.74217,74.22239,1.0,2.6086957,2.5652175,0.602,1,0,0,0,1,0,0
33.0,77.0,21.0,7.012855,30.329922,65.629715,71.64632,0.42307693,1.5,3.5,0.568,1,0,0,0,1,0,0
59.0,58.0,17.0,7.368319,28.546225,66.31394,62.834698,1.0,3.2777777,3.2222223,0.595,1,0,0,0,1,0,0
29.0,63.0,17.0,7.2615433,30.026299,67.888115,66.47265,0.453125,1.6111112,3.5,0.558,1,0,0,0,1,0,0
59.0,63.0,18.0,6.5266914,31.655312,60.132637,66.69096,0.921875,3.1052632,3.3157895,0.596,0,0,0,0,0,0,0
29.0,70.0,15.0,6.8725944,30.334997,63.547188,74.16699,0.4084507,1.8125,4.375,0.555,0,0,0,0,0,0,0
58.0,73.0,16.0,6.874142,33.369843,65.677185,64.89517,0.7837838,3.4117646,4.2941175,0.592,0,0,0,0,0,0,0
55.0,77.0,22.0,7.760618,31.434505,62.993034,64.77651,0.7051282,2.3913043,3.347826,0.512,1,0,0,0,1,0,0
42.0,79.0,23.0,6.7818418,27.716784,63.291035,68.56508,0.525,1.75,3.2916667,0.581,0,0,0,0,0,0,0
44.0,77.0,21.0,7.3269806,32.639187,61.300903,61.83876,0.5641026,2.0,3.5,0.581,1,0,0,0,1,0,0
38.0,62.0,25.0,7.453975,32.747738,67.77955,63.377846,0.6031746,1.4615384,2.3846154,0.579,1,0,0,0,1,0,0
32.0,76.0,15.0,7.6041102,28.051537,63.49802,43.357952,0.41558442,2.0,4.75,0.488,1,0,0,0,1,0,1
13.0,61.0,22.0,7.7288322,19.440844,63.277714,46.831303,0.20967741,0.5652174,2.652174,0.462,1,0,0,0,1,0,1
38.0,60.0,20.0,7.491217,29.84823,60.638725,46.804527,0.6229508,1.8095238,2.857143,0.572,1,0,0,0,1,0,1
11.0,74.0,17.0,6.6338644,21.363838,69.92376,46.63529,0.14666666,0.6111111,4.111111,0.535,0,0,0,0,0,0,1
37.0,71.0,16.0,7.3248634,26.28664,68.51967,46.13833,0.5138889,2.1764705,4.1764708,0.566,1,0,0,0,1,0,1
29.0,71.0,18.0,6.4104414,22.175,62.138737,53.466225,0.4027778,1.5263158,3.7368422,0.559,0,0,0,0,0,0,0
2.0,72.0,18.0,7.8367195,26.575975,60.978767,50.891106,0.02739726,0.10526316,3.7894738,0.434,1,0,0,0,1,0,0
6.0,59.0,21.0,6.139216,26.589725,66.140076,50.909946,0.1,0.27272728,2.6818182,0.534,0,0,0,0,0,0,0
13.0,64.0,20.0,6.590571,19.134577,62.575268,36.46947,0.2,0.61904764,3.047619,0.541,0,0,0,0,0,0,1
8.0,58.0,17.0,7.28605,28.752731,69.1564,35.154263,0.13559322,0.44444445,3.2222223,0.531,1,0,0,0,1,0,1
6.0,77.0,20.0,6.058306,25.787462,60.28163,49.14337,0.07692308,0.2857143,3.6666667,0.532,0,0,0,0,0,0,1
2.0,75.0,22.0,6.6586056,23.89272,61.787796,52.5573,0.02631579,0.08695652,3.2608695,0.53,0,0,0,0,0,0,0
3.0,69.0,23.0,7.2993608,28.674088,63.18833,42.960186,0.042857144,0.125,2.875,0.532,1,0,0,0,1,0,1
27.0,80.0,24.0,7.815211,28.420628,61.773365,49.023666,0.33333334,1.08,3.2,0.475,1,0,0,0,1,0,1
39.0,78.0,15.0,5.9253917,21.354994,62.601364,41.7822,0.49367088,2.4375,4.875,0.499,0,0,0,0,0,0,1
40.0,79.0,17.0,6.4036837,21.126955,63.187386,38.718346,0.5,2.2222223,4.388889,0.571,0,0,0,0,0,0,1
37.0,62.0,22.0,7.3975463,24.020378,61.623135,49.781025,0.5873016,1.6086956,2.6956522,0.574,1,0,0,0,1,0,1
31.0,60.0,24.0,7.722336,25.404745,65.85675,51.920574,0.5081967,1.24,2.4,0.488,1,0,0,0,1,0,0
22.0,67.0,22.0,7.475927,29.030176,64.49167,54.939377,0.32352942,0.95652175,2.9130435,0.555,1,0,0,0,1,0,0
3.0,78.0,18.0,6.8871303,20.213682,68.65258,50.89733,0.03797468,0.15789473,4.105263,0.526,0,0,0,0,0,0,0
4.0,80.0,16.0,7.441977,29.195856,68.01966,44.93262,0.049382716,0.23529412,4.7058825,0.525,1,0,0,0,1,0,1
13.0,61.0,24.0,7.6299105,18.297836,69.68976,49.391113,0.20967741,0.52,2.44,0.473,1,0,0,0,1,0,1
12.0,66.0,20.0,7.3361173,27.41435,63.41786,44.431774,0.17910448,0.5714286,3.142857,0.54,1,0,0,0,1,0,1
4.0,61.0,21.0,6.7502055,24.84064,60.091167,48.777905,0.06451613,0.18181819,2.7727273,0.531,0,0,0,0,0,0,1
9.0,60.0,21.0,7.5217805,29.94414,67.31323,40.371136,0.14754099,0.4090909,2.7272727,0.473,1,0,0,0,1,0,1
18.0,66.0,22.0,6.347379,25.879904,67.55109,47.896454,0.26865673,0.7826087,2.8695652,0.55,0,0,0,0,0,0,1
32.0,56.0,18.0,7.1352515,20.046772,65.843956,46.05333,0.5614035,1.6842105,2.9473684,0.562,1,0,0,0,1,0,1
6.0,72.0,15.0,7.670178,22.99452,66.70897,54.49044,0.08219178,0.375,4.5,0.45,1,0,0,0,1,0,0
15.0,77.0,20.0,7.3997493,25.131636,66.92642,49.040157,0.1923077,0.71428573,3.6666667,0.544,1,0,0,0,1,0,1
0.0,65.0,24.0,7.841496,28.495844,62.446163,53.14531,0.0,0.0,2.6,0.439,1,0,0,0,1,0,0
30.0,79.0,22.0,6.2542167,18.28766,69.48515,48.604496,0.375,1.3043479,3.4347825,0.565,0,0,0,0,0,0,1
3.0,63.0,16.0,6.8688817,24.380419,61.18458,53.139465,0.046875,0.1764706,3.7058823,0.524,0,0,0,0,0,0,0
2.0,78.0,23.0,7.3205147,21.318521,66.43935,45.426167,0.025316456,0.083333336,3.25,0.531,1,0,0,0,1,0,1
10.0,78.0,18.0,6.296977,18.541418,62.706375,44.078197,0.12658228,0.5263158,4.105263,0.535,0,0,0,0,0,0,1
14.0,67.0,25.0,7.241152,25.287106,60.859936,49.3737,0.20588236,0.53846157,2.5769231,0.549,1,0,0,0,1,0,1
39.0,65.0,23.0,7.6859593,25.434597,69.12614,41.02683,0.59090906,1.625,2.7083333,0.5,1,0,0,0,1,0,1
19.0,72.0,15.0,6.89076,28.83601,69.76113,44.085625,0.26027396,1.1875,4.5,0.542,0,0,0,0,0,0,1
18.0,57.0,21.0,6.1559157,27.376596,63.939278,49.473717,0.31034482,0.8181818,2.590909,0.549,0,0,0,0,0,0,1
31.0,58.0,15.0,6.1678553,28.318869,60.194614,45.36521,0.5254237,1.9375,3.625,0.558,0,0,0,0,0,0,1
28.0,58.0,25.0,6.86164,27.481865,62.04815,37.81124,0.47457626,1.0769231,2.2307692,0.566,0,0,0,0,0,0,1
5.0,65.0,19.0,6.9783616,18.280722,68.10365,48.802532,0.07575758,0.25,3.25,0.53,0,0,0,0,0,0,1
16.0,65.0,19.0,7.0431604,27.61205,69.29786,42.723743,0.24242425,0.8,3.25,0.544,1,0,0,0,1,0,1
34.0,65.0,19.0,5.9423923,23.439747,63.220116,45.402775,0.5151515,1.7,3.25,0.499,0,0,0,0,0,0,1
14.0,69.0,19.0,7.239455,20.956285,63.68129,52.39881,0.2,0.7,3.45,0.541,1,0,0,0,1,0,0
22.0,55.0,16.0,6.5163174,23.793715,68.03209,49.73922,0.39285713,1.2941177,3.235294,0.548,0,0,0,0,0,0,1
24.0,61.0,17.0,6.233269,22.637142,65.44545,38.30411,0.38709676,1.3333334,3.3888888,0.551,0,0,0,0,0,0,1
2.0,79.0,15.0,7.505284,21.535778,65.472275,35.751076,0.025,0.125,4.9375,0.458,1,0,0,0,1,0,1
26.0,63.0,17.0,6.9503007,29.878546,65.73085,44.956547,0.40625,1.4444444,3.5,0.554,0,0,0,0,0,0,1
27.0,61.0,15.0,6.958055,25.26533,67.100044,48.339413,0.43548387,1.6875,3.8125,0.552,0,0,0,0,0,0,1
24.0,70.0,16.0,6.5480347,25.178854,68.933075,35.034847,0.33802816,1.4117647,4.117647,0.55,0,0,0,0,0,0,1
13.0,74.0,25.0,6.4616184,24.121925,61.095337,44.236294,0.17333333,0.5,2.8461537,0.548,0,0,0,0,0,0,1
6.0,64.0,23.0,7.065264,23.335651,67.40461,36.186787,0.092307694,0.25,2.6666667,0.536,1,0,0,0,1,0,1
12.0,58.0,23.0,6.7650914,21.746,63.39503,50.43306,0.20338982,0.5,2.4166667,0.544,0,0,0,0,0,0,0
32.0,79.0,22.0,5.916454,27.601955,63.461708,54.378143,0.4,1.3913044,3.4347825,0.498,0,0,0,0,0,0,0
6.0,68.0,18.0,6.7113414,24.388718,62.50453,47.260525,0.08695652,0.31578946,3.5789473,0.53,0,0,0,0,0,0,1
10.0,79.0,20.0,6.3798814,24.982874,66.89541,38.213707,0.125,0.47619048,3.7619047,0.538,0,0,0,0,0,0,1
38.0,77.0,22.0,6.3132844,28.234829,69.315994,35.368313,0.4871795,1.6521739,3.347826,0.575,0,0,0,0,0,0,1
17.0,74.0,17.0,7.393211,26.03027,69.55863,37.113956,0.22666667,0.9444444,4.111111,0.542,1,0,0,0,1,0,1
26.0,68.0,24.0,7.504931,28.048496,64.07692,37.15825,0.3768116,1.04,2.72,0.5,1,0,0,0,1,0,1
23.0,75.0,17.0,7.1980762,24.874254,64.00214,48.281376,0.3026316,1.2777778,4.1666665,0.55,1,0,0,0,1,0,1
32.0,78.0,22.0,7.0070376,23.970814,62.355576,53.40906,0.4050633,1.3913044,3.3913043,0.568,1,0,0,0,1,0,0
19.0,79.0,19.0,6.677263,20.06004,67.76253,42.895092,0.2375,0.95,3.95,0.548,0,0,0,0,0,0,1
22.0,60.0,18.0,6.7439804,19.59221,61.286335,41.77049,0.36065573,1.1578947,3.1578948,0.55,0,0,0,0,0,0,1
28.0,69.0,16.0,6.547362,29.77013,66.293274,35.696743,0.4,1.6470588,4.0588236,0.555,0,0,0,0,0,0,1
1.0,67.0,21.0,6.5515776,27.521353,60.536575,48.064915,0.014705882,0.045454547,3.0454545,0.528,0,0,0,0,0,0,1
12.0,67.0,23.0,6.58502,25.628962,63.149097,45.49684,0.1764706,0.5,2.7916667,0.544,0,0,0,0,0,0,1
36.0,67.0,20.0,6.924042,20.390783,60.47529,53.315086,0.5294118,1.7142857,3.1904762,0.57,0,0,0,0,0,0,0
28.0,70.0,21.0,7.4373736,25.390385,60.498966,39.183746,0.3943662,1.2727273,3.1818182,0.561,1,0,0,0,1,0,1
12.0,71.0,19.0,7.142611,24.910797,60.713673,42.197403,0.16666667,0.6,3.55,0.539,1,0,0,0,1,0,1
22.0,68.0,16.0,7.7467237,27.704967,63.209152,37.46161,0.3188406,1.2941177,4.0,0.464,1,0,0,0,1,0,1
26.0,66.0,22.0,6.3004794,18.064861,65.10343,51.54923,0.3880597,1.1304348,2.8695652,0.56,0,0,0,0,0,0,0
16.0,65.0,16.0,6.078724,18.130278,62.458515,50.612854,0.24242425,0.9411765,3.8235295,0.54,0,0,0,0,0,0,0
14.0,59.0,22.0,6.766607,23.827236,67.898155,46.90725,0.23333333,0.6086956,2.5652175,0.545,0,0,0,0,0,0,1
33.0,59.0,19.0,7.641024,23.193054,62.74711,49.55213,0.55,1.65,2.95,0.491,1,0,0,0,1,0,1
21.0,63.0,17.0,6.559682,25.08966,68.17543,41.454865,0.328125,1.1666666,3.5,0.548,0,0,0,0,0,0,1
0.0,69.0,21.0,7.072923,25.869282,61.88321,36.682842,0.0,0.0,3.1363637,0.526,1,0,0,0,1,0,1
10.0,75.0,17.0,7.732195,18.439661,68.05395,39.009922,0.13157895,0.5555556,4.1666665,0.452,1,0,0,0,1,0,1
30.0,61.0,18.0,6.1577826,27.14911,67.02664,52.508125,0.48387095,1.5789474,3.2105262,0.56,0,0,0,0,0,0,0
0.0,74.0,17.0,7.2409883,23.33376,64.50516,47.015106,0.0,0.0,4.111111,0.521,1,0,0,0,1,0,1
35.0,74.0,22.0,6.8989058,26.723001,62.96842,42.87275,0.46666667,1.5217391,3.2173913,0.571,0,0,0,0,0,0,1
7.0,63.0,24.0,6.8186812,19.557508,64.45268,53.046696,0.109375,0.28,2.52,0.539,0,0,0,0,0,0,0
9.0,56.0,17.0,6.261938,26.137083,66.77292,46.482807,0.15789473,0.5,3.1111112,0.532,0,0,0,0,0,0,1
14.0,74.0,15.0,6.4930367,27.999903,65.57653,49.94043,0.18666667,0.875,4.625,0.536,0,0,0,0,0,0,1
14.0,76.0,20.0,7.0424747,29.059412,62.106525,36.501137,0.18181819,0.6666667,3.6190476,0.542,1,0,0,0,1,0,1
36.0,65.0,16.0,7.6920137,25.712698,64.112335,50.170677,0.54545456,2.1176472,3.8235295,0.486,1,0,0,0,1,0,0
28.0,67.0,21.0,6.250994,21.797926,63.73086,46.623703,0.4117647,1.2727273,3.0454545,0.561,0,0,0,0,0,0,1
28.0,79.0,16.0,6.052185,24.706264,60.268543,53.124428,0.35,1.6470588,4.647059,0.555,0,0,0,0,0,0,0
40.0,61.0,22.0,7.002216,20.949818,65.810875,44.239132,0.6451613,1.7391304,2.652174,0.578,1,0,0,0,1,0,1
10.0,70.0,19.0,7.2724276,24.849184,68.98088,41.610806,0.14084508,0.5,3.5,0.536,1,0,0,0,1,0,1
12.0,80.0,19.0,5.9620013,21.91041,65.21662,36.10211,0.14814815,0.6,4.0,0.473,0,0,0,0,0,0,1
37.0,77.0,20.0,7.080506,25.933819,68.70533,51.023727,0.47435898,1.7619047,3.6666667,0.571,1,0,0,0,1,0,0
0.0,67.0,22.0,6.593798,29.821121,69.40732,51.56461,0.0,0.0,2.9130435,0.528,0,0,0,0,0,0,0
7.0,73.0,25.0,7.288057,27.521856,63.132153,45.208412,0.0945946,0.26923078,2.8076923,0.54,1,0,0,0,1,0,1
10.0,56.0,18.0,7.32711,27.996279,68.64286,46.10585,0.1754386,0.5263158,2.9473684,0.535,1,0,0,0,1,0,1
39.0,70.0,15.0,6.366356,20.767748,63.90164,47.927155,0.5492958,2.4375,4.375,0.568,0,0,0,0,0,0,1
26.0,56.0,22.0,7.0111213,23.052765,60.424786,52.60285,0.45614034,1.1304348,2.4347825,0.56,1,0,0,0,1,0,0
9.0,77.0,17.0,6.2807255,21.658459,63.58337,38.076595,0.115384616,0.5,4.2777777,0.532,0,0,0,0,0,0,1
4.0,59.0,19.0,7.621495,26.250704,67.6278,40.81063,0.06666667,0.2,2.95,0.456,1,0,0,0,1,0,1
34.0,73.0,15.0,7.630424,20.971952,63.8318,53.102077,0.45945945,2.125,4.5625,0.488,1,0,0,0,1,0,0
33.0,77.0,15.0,7.802212,23.897364,66.32102,40.74537,0.42307693,2.0625,4.8125,0.472,1,0,0,0,1,0,1
2.0,24.0,38.0,5.9229355,24.559816,91.63536,111.96846,0.08,0.051282052,0.61538464,0.381,0,0,0,0,0,0,0
6.0,18.0,37.0,5.9376497,19.6569,89.93701,108.04589,0.31578946,0.15789473,0.47368422,0.349,0,0,0,0,0,0,0
8.0,26.0,36.0,6.804781,18.783596,87.40247,102.51848,0.2962963,0.21621622,0.7027027,0.468,0,0,0,0,0,0,0
37.0,18.0,39.0,6.4246707,24.146963,94.51106,110.23167,1.9473684,0.925,0.45,0.457,0,0,0,0,0,0,0
0.0,27.0,38.0,6.738016,22.445812,89.901474,109.3906,0.0,0.0,0.6923077,0.466,0,0,0,0,0,0,0
31.0,25.0,38.0,6.497367,24.962732,92.405014,109.416916,1.1923077,0.7948718,0.64102566,0.492,0,0,0,0,0,0,0
21.0,21.0,38.0,6.327674,22.552607,89.32595,104.89556,0.95454544,0.53846157,0.53846157,0.455,0,0,0,0,0,0,0
6.0,30.0,40.0,6.3613744,22.770355,91.45499,106.96592,0.19354838,0.14634146,0.73170733,0.495,0,0,0,0,0,0,0
25.0,27.0,41.0,6.9235096,19.200903,94.276596,108.04236,0.89285713,0.5952381,0.64285713,0.501,0,0,0,0,0,0,0
15.0,11.0,38.0,6.630646,23.128082,92.68328,109.39301,1.25,0.3846154,0.2820513,0.385,0,0,0,0,0,0,0
14.0,5.0,36.0,5.8325257,24.926392,85.19098,104.76938,2.3333333,0.3783784,0.13513513,0.267,0,0,0,0,0,0,0
16.0,10.0,41.0,6.738994,24.774645,85.636086,105.75958,1.4545455,0.3809524,0.23809524,0.384,0,0,0,0,0,0,0
36.0,7.0,37.0,5.7824354,19.867119,86.3559,108.31689,4.5,0.94736844,0.18421052,0.304,0,0,0,0,0,0,0
4.0,20.0,41.0,6.5370426,24.266014,93.79741,104.53751,0.1904762,0.0952381,0.47619048,0.431,0,0,0,0,0,0,0
29.0,22.0,40.0,6.1451044,23.626001,89.732666,107.683685,1.2608696,0.70731705,0.5365854,0.474,0,0,0,0,0,0,0
16.0,15.0,42.0,6.8907843,19.67832,89.089355,108.54686,1.0,0.37209302,0.3488372,0.416,0,0,0,0,0,0,0
18.0,27.0,41.0,7.1753445,22.365093,92.30882,104.82163,0.64285713,0.42857143,0.64285713,0.492,1,0,0,0,1,0,0
11.0,18.0,42.0,5.9385285,21.579369,94.882675,102.85934,0.57894737,0.25581396,0.41860464,0.361,0,0,0,0,0,0,0
5.0,15.0,38.0,5.7093806,18.262333,88.16779,108.075676,0.3125,0.12820514,0.3846154,0.311,0,0,0,0,0,0,0
18.0,23.0,44.0,6.1844,23.710281,89.61794,105.649994,0.75,0.4,0.51111114,0.471,0,0,0,0,0,0,0
9.0,8.0,40.0,6.5535097,22.487202,89.922485,111.663155,1.0,0.2195122,0.19512194,0.361,0,0,0,0,0,0,0
40.0,27.0,45.0,5.885638,21.66025,94.793976,112.43497,1.4285715,0.8695652,0.5869565,0.453,0,0,0,0,0,0,0
22.0,23.0,44.0,6.1438746,20.130371,89.31505,107.34169,0.9166667,0.4888889,0.51111114,0.476,0,0,0,0,0,0,0
9.0,16.0,39.0,6.101199,18.411644,91.11927,105.183495,0.5294118,0.225,0.4,0.41,0,0,0,0,0,0,0
12.0,29.0,40.0,6.594037,19.68291,89.75273,111.28185,0.4,0.29268292,0.70731705,0.496,0,0,0,0,0,0,0
0.0,17.0,42.0,6.859841,23.202425,91.19443,109.094635,0.0,0.0,0.39534885,0.409,0,0,0,0,0,0,0
2.0,21.0,44.0,6.568934,18.921572,87.312904,102.80133,0.09090909,0.044444446,0.46666667,0.439,0,0,0,0,0,0,0
28.0,6.0,40.0,6.7698555,22.106215,91.34039,106.87048,4.0,0.68292683,0.14634146,0.372,0,0,0,0,0,0,0
